Print quanity,Cover type,Book size,Page count,Colour printing,Shipping ,Print Days,Minimum Shipping Days,Max Shipping Days,Ships to,Currency,Total price,Per book price,Source currency,Printer name,Currency rate
650,Wirebind,SS,136,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.16,USD,TIGER CHINA,1
650,Wirebind,SS,144,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.31,USD,TIGER CHINA,1
650,Wirebind,SS,152,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.16,USD,TIGER CHINA,1
650,Wirebind,SS,160,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.31,USD,TIGER CHINA,1
650,Wirebind,SS,168,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.16,USD,TIGER CHINA,1
650,Wirebind,SS,176,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.31,USD,TIGER CHINA,1
650,Wirebind,SS,184,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.16,USD,TIGER CHINA,1
650,Wirebind,SS,192,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.31,USD,TIGER CHINA,1
650,Wirebind,SS,200,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.16,USD,TIGER CHINA,1
650,Wirebind,SS,208,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.31,USD,TIGER CHINA,1
650,Wirebind,SS,216,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.16,USD,TIGER CHINA,1
650,Wirebind,SS,224,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.31,USD,TIGER CHINA,1
650,Wirebind,SS,232,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.16,USD,TIGER CHINA,1
650,Wirebind,SS,240,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.31,USD,TIGER CHINA,1
700,Wirebind,SS,32,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,40,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,48,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,56,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,64,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,72,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,80,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,88,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,96,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,104,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,112,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,120,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,128,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,136,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,144,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,152,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,160,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,168,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,176,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,184,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,192,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,200,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,208,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,216,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,224,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
700,Wirebind,SS,232,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.29,USD,TIGER CHINA,1
700,Wirebind,SS,240,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.15,USD,TIGER CHINA,1
750,Wirebind,SS,32,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,40,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,48,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,56,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,64,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,72,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,80,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,88,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,96,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,104,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,112,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,120,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,128,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,136,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,144,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,152,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,160,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,168,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,176,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,184,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,192,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,200,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,208,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,216,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,224,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
750,Wirebind,SS,232,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.14,USD,TIGER CHINA,1
750,Wirebind,SS,240,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.27,USD,TIGER CHINA,1
800,Wirebind,SS,32,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,40,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,48,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,56,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,64,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,72,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,80,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,88,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,96,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,104,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,112,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,120,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,128,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,136,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,144,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,152,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,160,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,168,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,176,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,184,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,192,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,200,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,208,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,216,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,224,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
800,Wirebind,SS,232,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.25,USD,TIGER CHINA,1
800,Wirebind,SS,240,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.13,USD,TIGER CHINA,1
850,Wirebind,SS,32,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,40,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,48,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,56,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,64,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,72,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,80,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,88,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,96,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,104,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,112,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,120,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,128,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,136,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,144,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,152,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,160,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,168,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,176,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,184,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,192,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,200,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,208,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,216,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,224,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
850,Wirebind,SS,232,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
850,Wirebind,SS,240,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.24,USD,TIGER CHINA,1
900,Wirebind,SS,32,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,40,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,48,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,56,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,64,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,72,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,80,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,88,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,96,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,104,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,112,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,120,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,128,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,136,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,144,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,152,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,160,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,168,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,176,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,184,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,192,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,200,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,208,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,216,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,224,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
900,Wirebind,SS,232,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.23,USD,TIGER CHINA,1
900,Wirebind,SS,240,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.12,USD,TIGER CHINA,1
1000,Wirebind,SS,32,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,40,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,48,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,56,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,64,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,72,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,80,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,88,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,96,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,104,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,112,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,120,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,128,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,136,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,144,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,152,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,160,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,168,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,176,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,184,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,192,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,200,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,208,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,216,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,224,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1000,Wirebind,SS,232,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.1,USD,TIGER CHINA,1
1000,Wirebind,SS,240,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.2,USD,TIGER CHINA,1
1250,Wirebind,SS,32,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,40,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,48,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,56,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,64,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,72,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,80,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,88,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,96,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,104,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,112,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,120,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,128,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,136,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,144,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,152,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,160,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,168,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,176,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,184,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,192,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,200,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,208,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,216,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,224,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
1250,Wirebind,SS,232,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,0.16,USD,TIGER CHINA,1
1250,Wirebind,SS,240,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.08,USD,TIGER CHINA,1
200,Wirebind,LS,32,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,1,USD,TIGER CHINA,1
200,Wirebind,LS,40,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.5,USD,TIGER CHINA,1
200,Wirebind,LS,48,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,1,USD,TIGER CHINA,1
200,Wirebind,LS,56,Colour,Sea freight,21 days,30 days,45 days,Everywhere,USD,100,0.5,USD,TIGER CHINA,1
200,Wirebind,LS,64,Colour,Air freight,21 days,21 days,21 days,Everywhere,USD,200,1,USD,TIGER CHINA,1
